Source,Target,weight
1424028,77203,0.3333333333333333
1424028,88869,0.3333333333333333
1424028,89418,0.3333333333333333
1424028,89516,0.3333333333333333
1424028,93566,0.3333333333333333
1424028,345939,0.3333333333333333
1424028,554210,0.3333333333333333
1424028,1339265,0.3333333333333333
1424028,1362827,0.3333333333333333
1424028,1390737,0.3333333333333333
1424028,1441463,0.3333333333333333
1424028,1523741,0.3333333333333333
1424028,1540347,0.3333333333333333
1424028,1587365,0.3333333333333333
1424028,1623103,0.3333333333333333
1424028,1623372,0.3333333333333333
1424028,1624317,0.3333333333333333
1424028,1666558,0.3333333333333333
1424028,1733178,0.3333333333333333
1424028,1788101,0.3333333333333333
1424028,1921728,0.3333333333333333
1441463,1523741,0.3333333333333333
1441463,1540347,0.3333333333333333
1441463,1587365,0.3333333333333333
1441463,1623103,0.3333333333333333
1441463,1624317,0.3333333333333333
1441463,1733178,0.3333333333333333
1441463,1788101,0.3333333333333333
1441463,1921728,0.3333333333333333
1472840,1677022,0.3333333333333333
1472840,1806266,0.3333333333333333
1472840,2058549,0.3333333333333333
1472840,2151453,0.3333333333333333
1523741,286383,0.26666666666666666
1523741,3070,0.19999999999999998
1523741,70128,0.26666666666666666
1523741,673153,0.3333333333333333
1523741,1335189,0.3333333333333333
1523741,1346009,0.3333333333333333
1523741,1358002,0.3333333333333333
1523741,1419299,0.3333333333333333
1523741,1537996,0.3333333333333333
1523741,1540347,0.3333333333333333
1523741,1587365,0.3333333333333333
1523741,1623103,0.3333333333333333
1523741,1624317,0.3333333333333333
1523741,1662420,0.3333333333333333
1523741,1733178,0.3333333333333333
1523741,1788101,0.3333333333333333
1523741,1811828,0.3333333333333333
1523741,1921728,0.3333333333333333
1540347,141850,0.3333333333333333
1540347,78577,0.3333333333333333
1540347,811839,0.3333333333333333
1540347,1356440,0.3333333333333333
1540347,1359697,0.3333333333333333
1540347,1362336,0.3333333333333333
1540347,1376923,0.3333333333333333
1540347,1419848,0.3333333333333333
1540347,1587365,0.3333333333333333
1540347,1623103,0.3333333333333333
1540347,1624317,0.3333333333333333
1540347,1733178,0.3333333333333333
1540347,1788101,0.3333333333333333
1540347,1791617,0.3333333333333333
1540347,1802017,0.3333333333333333
1540347,1921728,0.3333333333333333
1587365,1623103,0.3333333333333333
1587365,1624317,0.3333333333333333
1587365,1733178,0.3333333333333333
1587365,1788101,0.3333333333333333
1587365,1921728,0.3333333333333333
1623103,77203,0.19999999999999998
1623103,53310,0.19999999999999998
1623103,84995,0.26666666666666666
1623103,152005,0.26666666666666666
1623103,261760,0.3333333333333333
1623103,289279,0.3333333333333333
1623103,318304,0.19999999999999998
1623103,457156,0.3333333333333333
1623103,472240,0.3333333333333333
1623103,792738,0.19999999999999998
1623103,1129311,0.3333333333333333
1623103,1335229,0.3333333333333333
1623103,1348090,0.3333333333333333
1623103,1379716,0.3333333333333333
1623103,1387256,0.3333333333333333
1623103,1425913,0.3333333333333333
1623103,1537296,0.3333333333333333
1623103,1599676,0.3333333333333333
1623103,1624317,0.3333333333333333
1623103,1733178,0.3333333333333333
1623103,1788101,0.3333333333333333
1623103,1830933,0.3333333333333333
1623103,1851951,0.3333333333333333
1623103,1880423,0.3333333333333333
1623103,1921728,0.3333333333333333
1623103,2142501,0.3333333333333333
1624317,1733178,0.3333333333333333
1624317,1788101,0.3333333333333333
1624317,1921728,0.3333333333333333
1677022,1806266,0.3333333333333333
1677022,2058549,0.3333333333333333
1677022,2151453,0.3333333333333333
1733178,1788101,0.3333333333333333
1733178,1921728,0.3333333333333333
1788101,1921728,0.3333333333333333
1806266,349638,0.3333333333333333
1806266,25780,0.3333333333333333
1806266,77203,0.3333333333333333
1806266,96789,0.3333333333333333
1806266,138057,0.3333333333333333
1806266,289894,0.26666666666666666
1806266,294541,0.19999999999999998
1806266,335216,0.3333333333333333
1806266,660965,0.3333333333333333
1806266,1296235,0.3333333333333333
1806266,1335189,0.3333333333333333
1806266,1353743,0.3333333333333333
1806266,1370315,0.3333333333333333
1806266,1392523,0.3333333333333333
1806266,1392524,0.3333333333333333
1806266,1638207,0.3333333333333333
1806266,1676954,0.3333333333333333
1806266,2058549,0.3333333333333333
1806266,2151453,0.3333333333333333
2058549,701860,0.3333333333333333
2058549,1360697,0.3333333333333333
2058549,1728176,0.3333333333333333
2058549,2151453,0.3333333333333333
89273,286383,0.19999999999999998
89273,25780,0.26666666666666666
89273,103847,0.19999999999999998
89273,31542,0.3333333333333333
89273,44631,0.26666666666666666
89273,63347,0.3333333333333333
89273,89369,0.26666666666666666
89273,195990,0.19999999999999998
89273,453941,0.19999999999999998
89273,1413988,0.26666666666666666
89273,152214,0.26666666666666666
89273,35334,0.3333333333333333
89273,70128,0.26666666666666666
89273,72863,0.19999999999999998
89273,86972,0.3333333333333333
89273,8507,0.26666666666666666
89273,12642,0.3333333333333333
89273,26939,0.19999999999999998
89273,47531,0.19999999999999998
89273,63257,0.19999999999999998
89273,74393,0.3333333333333333
89273,79473,0.19999999999999998
89273,79622,0.5333333333333333
89273,83214,0.8666666666666667
89273,83570,0.26666666666666666
89273,83721,0.26666666666666666
89273,86661,0.19999999999999998
89273,89307,0.26666666666666666
89273,90089,0.19999999999999998
89273,92521,0.3333333333333333
89273,108478,0.3333333333333333
89273,123836,0.26666666666666666
89273,138640,0.26666666666666666
89273,150385,0.26666666666666666
89273,161778,0.19999999999999998
89273,254803,0.26666666666666666
89273,256043,0.26666666666666666
89273,287421,0.19999999999999998
89273,287927,0.6
89273,289113,0.26666666666666666
89273,294526,0.3333333333333333
89273,295740,0.19999999999999998
89273,331267,0.19999999999999998
89273,345298,0.26666666666666666
89273,348234,0.26666666666666666
89273,349433,0.19999999999999998
89273,353461,0.19999999999999998
89273,410062,0.19999999999999998
89273,444359,0.19999999999999998
89273,457156,0.19999999999999998
89273,458038,0.26666666666666666
89273,471767,0.3333333333333333
89273,669319,0.3333333333333333
89273,675286,0.19999999999999998
89273,710787,0.26666666666666666
89273,711591,0.26666666666666666
89273,931115,0.19999999999999998
89273,952211,0.19999999999999998
89273,962137,0.19999999999999998
89273,1190402,0.26666666666666666
89273,1335229,0.19999999999999998
89273,1339983,0.26666666666666666
89273,1339984,0.26666666666666666
89273,1343166,0.19999999999999998
89273,1343405,0.19999999999999998
89273,1343406,0.19999999999999998
89273,1344282,0.19999999999999998
89273,1355680,0.19999999999999998
89273,1359697,0.19999999999999998
89273,1364089,0.26666666666666666
89273,1368021,0.26666666666666666
89273,1374318,0.19999999999999998
89273,1376994,0.19999999999999998
89273,1376997,0.19999999999999998
89273,1380634,0.26666666666666666
89273,1381104,0.26666666666666666
89273,1381296,0.19999999999999998
89273,1383315,0.19999999999999998
89273,1386079,0.19999999999999998
89273,1394148,0.26666666666666666
89273,1394473,0.26666666666666666
89273,1396674,0.19999999999999998
89273,1418104,0.19999999999999998
89273,1418303,0.26666666666666666
89273,1423039,0.19999999999999998
89273,1466570,0.19999999999999998
89273,1521800,0.19999999999999998
89273,1536433,0.19999999999999998
89273,1542877,0.26666666666666666
89273,1565805,0.19999999999999998
89273,1575340,0.19999999999999998
89273,1621392,0.19999999999999998
89273,1622411,0.19999999999999998
89273,1623126,0.19999999999999998
89273,1670233,0.19999999999999998
89273,1670728,0.26666666666666666
89273,1672494,0.26666666666666666
89273,1686660,0.19999999999999998
89273,1783842,0.19999999999999998
89273,1784496,0.19999999999999998
89273,1830933,0.19999999999999998
89273,1871461,0.26666666666666666
89273,1893932,0.26666666666666666
89273,1920959,0.26666666666666666
89273,1966238,0.19999999999999998
89273,2044128,0.19999999999999998
89273,2079375,0.19999999999999998
89273,2147903,0.19999999999999998
89273,2149478,0.19999999999999998
93574,307355,0.3333333333333333
307355,875483,0.3333333333333333
307355,1960987,0.19999999999999998
460057,1353743,0.3333333333333333
460057,28946,0.26666666666666666
460057,381091,0.26666666666666666
460057,191985,0.3333333333333333
460057,12545,0.3333333333333333
460057,161789,0.3333333333333333
460057,307114,0.3333333333333333
460057,1388385,0.3333333333333333
77918,55956,0.26666666666666666
77918,79272,0.26666666666666666
77918,80764,0.3333333333333333
77918,123836,0.19999999999999998
77918,130512,0.3333333333333333
77918,130583,0.3333333333333333
77918,282094,0.3333333333333333
77918,335216,0.3333333333333333
77918,1104005,0.26666666666666666
77918,1327065,0.26666666666666666
77918,1353749,0.26666666666666666
77918,1358002,0.3333333333333333
77918,1430350,0.26666666666666666
77918,1535280,0.26666666666666666
77918,1629861,0.26666666666666666
77918,1729251,0.26666666666666666
77918,1777896,0.26666666666666666
77918,1792127,0.26666666666666666
77918,1886552,0.26666666666666666
55956,79272,0.19999999999999998
55956,86439,0.26666666666666666
55956,1629861,0.19999999999999998
79272,86439,0.13333333333333333
79272,331267,0.3333333333333333
79272,1610533,0.3333333333333333
79272,1629861,0.3333333333333333
80764,11989,0.3333333333333333
80764,165844,0.26666666666666666
80764,1792127,0.26666666666666666
80764,62769,0.26666666666666666
80764,1777896,0.26666666666666666
80764,50320,0.19999999999999998
80764,1881195,0.26666666666666666
80764,1886552,0.26666666666666666
123836,12642,0.26666666666666666
123836,176038,0.26666666666666666
123836,67867,0.3333333333333333
123836,781027,0.26666666666666666
130512,130583,0.3333333333333333
130512,1327065,0.26666666666666666
130583,75438,0.3333333333333333
130583,84727,0.26666666666666666
130583,138640,0.3333333333333333
130583,288503,0.3333333333333333
130583,471767,0.3333333333333333
130583,940362,0.26666666666666666
130583,1001383,0.26666666666666666
130583,1327065,0.26666666666666666
130583,1361701,0.26666666666666666
130583,1394499,0.26666666666666666
130583,1537296,0.26666666666666666
130583,1626863,0.26666666666666666
130583,1685922,0.13333333333333333
282094,89848,0.26666666666666666
282094,151997,0.3333333333333333
335216,25780,0.3333333333333333
335216,77203,0.3333333333333333
335216,96789,0.3333333333333333
335216,138057,0.3333333333333333
335216,294541,0.19999999999999998
335216,8069,0.26666666666666666
335216,28946,0.3333333333333333
335216,31542,0.3333333333333333
335216,32358,0.6666666666666666
335216,53310,0.26666666666666666
335216,60552,0.3333333333333333
335216,68655,0.26666666666666666
335216,89848,0.26666666666666666
335216,229320,0.26666666666666666
335216,343014,0.3333333333333333
335216,346945,0.3333333333333333
335216,381091,0.26666666666666666
335216,453941,0.26666666666666666
335216,571834,0.3333333333333333
335216,660965,0.3333333333333333
335216,667573,0.3333333333333333
335216,823214,0.26666666666666666
335216,1269413,0.26666666666666666
335216,1352551,0.26666666666666666
335216,1353743,0.3333333333333333
335216,1382530,0.26666666666666666
335216,1448679,0.26666666666666666
335216,1456395,0.26666666666666666
335216,1537996,0.26666666666666666
335216,1638207,0.3333333333333333
335216,1812881,0.26666666666666666
335216,1835312,0.26666666666666666
335216,1882835,0.26666666666666666
335216,1916016,0.26666666666666666
335216,2075742,0.26666666666666666
1104005,707853,0.3333333333333333
1104005,1729251,0.3333333333333333
1104005,1430350,0.3333333333333333
1104005,1535280,0.3333333333333333
1104005,1353749,0.3333333333333333
1353749,1729251,0.3333333333333333
1353749,1620468,0.3333333333333333
1353749,1430350,0.3333333333333333
1353749,1535280,0.3333333333333333
1353749,61975,0.3333333333333333
1353749,108201,0.3333333333333333
1353749,195131,0.3333333333333333
1353749,2102367,0.3333333333333333
1358002,286383,0.26666666666666666
1358002,1660515,0.3333333333333333
1358002,64066,0.19999999999999998
1358002,70128,0.26666666666666666
1358002,88869,0.19999999999999998
1358002,3070,0.39999999999999997
1358002,92521,0.19999999999999998
1358002,351185,0.3333333333333333
1358002,673153,0.3333333333333333
1358002,1335189,0.3333333333333333
1358002,1346009,0.3333333333333333
1358002,1351804,0.3333333333333333
1358002,349433,0.3333333333333333
1358002,361791,0.3333333333333333
1358002,1372522,0.3333333333333333
1358002,1419299,0.3333333333333333
1358002,1537996,0.3333333333333333
1358002,1662420,0.3333333333333333
1358002,1811828,0.3333333333333333
1358002,2060447,0.3333333333333333
1358002,2148121,0.3333333333333333
1430350,1729251,0.3333333333333333
1430350,1535280,0.3333333333333333
1535280,1368021,0.3333333333333333
1535280,1129311,0.3333333333333333
1535280,83214,0.3333333333333333
1535280,349433,0.19999999999999998
1535280,83721,0.13333333333333333
1535280,1623126,0.3333333333333333
1535280,1729251,0.3333333333333333
1535280,1393148,0.3333333333333333
1535280,811400,0.3333333333333333
1535280,1789628,0.3333333333333333
1535280,2145324,0.3333333333333333
1535280,2147553,0.3333333333333333
1729251,81189,0.19999999999999998
1729251,179179,0.26666666666666666
1777896,1218673,0.3333333333333333
1777896,25780,0.19999999999999998
1777896,79473,0.3333333333333333
1777896,83214,0.26666666666666666
1777896,295740,0.3333333333333333
1777896,261760,0.3333333333333333
1777896,1672494,0.3333333333333333
1777896,1792127,0.3333333333333333
1777896,161789,0.19999999999999998
1777896,682196,0.3333333333333333
1777896,1335731,0.3333333333333333
1777896,1481907,0.3333333333333333
1777896,1481923,0.3333333333333333
1777896,1706013,0.3333333333333333
1777896,1722348,0.3333333333333333
1777896,1778318,0.3333333333333333
1777896,1886552,0.3333333333333333
1792127,592179,0.3333333333333333
1792127,1342739,0.3333333333333333
1792127,212715,0.3333333333333333
1792127,83761,0.26666666666666666
1792127,453903,0.3333333333333333
1792127,764606,0.3333333333333333
1792127,1395942,0.3333333333333333
1792127,198758,0.19999999999999998
1792127,361791,0.3333333333333333
1792127,628719,0.3333333333333333
1792127,1075339,0.3333333333333333
1792127,1474075,0.3333333333333333
1792127,1560246,0.3333333333333333
1792127,1783414,0.3333333333333333
1792127,1886552,0.3333333333333333
23067,70128,0.3333333333333333
23067,345939,0.3333333333333333
23067,1259525,0.19999999999999998
23067,47317,0.3333333333333333
23067,288306,0.3333333333333333
23067,292974,0.26666666666666666
23067,1062551,0.3333333333333333
23067,1364117,0.19999999999999998
23067,1370769,0.3333333333333333
23067,1374079,0.3333333333333333
23067,1940665,0.3333333333333333
47317,141850,0.26666666666666666
47317,11989,0.19999999999999998
47317,85537,0.19999999999999998
47317,70128,0.3333333333333333
47317,345939,0.3333333333333333
47317,1000695,0.3333333333333333
47317,83214,0.4666666666666666
47317,12291,0.26666666666666666
47317,33417,0.3333333333333333
47317,66167,0.19999999999999998
47317,198788,0.26666666666666666
47317,292974,0.26666666666666666
47317,1062551,0.3333333333333333
47317,1360587,0.3333333333333333
47317,1370769,0.3333333333333333
47317,1374079,0.3333333333333333
47317,1794611,0.19999999999999998
47317,1940665,0.3333333333333333
70128,286383,0.3333333333333333
70128,3070,0.26666666666666666
70128,292974,0.26666666666666666
70128,345939,0.3333333333333333
70128,673153,0.26666666666666666
70128,1062551,0.3333333333333333
70128,1294658,0.3333333333333333
70128,1335189,0.26666666666666666
70128,1346009,0.26666666666666666
70128,1370769,0.3333333333333333
70128,1374079,0.3333333333333333
70128,1419299,0.26666666666666666
70128,1537996,0.26666666666666666
70128,1662420,0.26666666666666666
70128,1811828,0.26666666666666666
70128,1940665,0.3333333333333333
292974,345939,0.26666666666666666
292974,1062551,0.26666666666666666
292974,1370769,0.26666666666666666
292974,1374079,0.26666666666666666
292974,1940665,0.26666666666666666
345939,77203,0.3333333333333333
345939,88869,0.3333333333333333
345939,89418,0.3333333333333333
345939,89516,0.3333333333333333
345939,93566,0.3333333333333333
345939,554210,0.3333333333333333
345939,1062551,0.3333333333333333
345939,1339265,0.3333333333333333
345939,1362827,0.3333333333333333
345939,1370769,0.3333333333333333
345939,1374079,0.3333333333333333
345939,1390737,0.3333333333333333
345939,1623372,0.3333333333333333
345939,1666558,0.3333333333333333
345939,1940665,0.3333333333333333
1062551,1370769,0.3333333333333333
1062551,1374079,0.3333333333333333
1062551,1940665,0.3333333333333333
1370769,1374079,0.3333333333333333
1370769,1940665,0.3333333333333333
1374079,1940665,0.3333333333333333
95311,54288,0.19999999999999998
95311,64490,0.3333333333333333
95311,85537,0.3333333333333333
95311,126744,0.3333333333333333
95311,152005,0.26666666666666666
95311,220964,0.3333333333333333
95311,707853,0.19999999999999998
95311,765875,0.3333333333333333
95311,1381661,0.3333333333333333
95311,1392276,0.19999999999999998
95311,1395936,0.3333333333333333
95311,1395942,0.3333333333333333
95311,1418955,0.3333333333333333
95311,1461472,0.19999999999999998
95311,1928197,0.3333333333333333
54288,29595,0.26666666666666666
54288,64490,0.19999999999999998
54288,1381661,0.19999999999999998
54288,66330,0.3333333333333333
54288,83761,0.26666666666666666
54288,1381943,0.19999999999999998
54288,1386912,0.19999999999999998
64490,1621933,0.3333333333333333
64490,86305,0.26666666666666666
64490,683618,0.19999999999999998
64490,1351223,0.3333333333333333
64490,1381661,0.3333333333333333
85537,29595,0.19999999999999998
85537,43830,0.26666666666666666
85537,33417,0.19999999999999998
85537,75438,0.26666666666666666
85537,83214,0.3333333333333333
85537,163337,0.26666666666666666
85537,192357,0.26666666666666666
85537,195990,0.26666666666666666
85537,198788,0.26666666666666666
85537,346419,0.26666666666666666
85537,353465,0.26666666666666666
85537,1000695,0.19999999999999998
85537,1375278,0.26666666666666666
85537,1379783,0.26666666666666666
85537,1397294,0.26666666666666666
85537,1524782,0.26666666666666666
85537,1609467,0.26666666666666666
126744,1418955,0.3333333333333333
126744,1395942,0.3333333333333333
126744,220964,0.3333333333333333
126744,765875,0.3333333333333333
126744,1395936,0.3333333333333333
126744,1928197,0.3333333333333333
152005,77203,0.26666666666666666
152005,8069,0.3333333333333333
152005,53310,0.26666666666666666
152005,1387256,0.26666666666666666
152005,75438,0.3333333333333333
152005,1335229,0.26666666666666666
152005,689357,0.3333333333333333
152005,1106183,0.3333333333333333
220964,1418955,0.3333333333333333
220964,1395942,0.3333333333333333
220964,765875,0.3333333333333333
220964,1395936,0.3333333333333333
220964,1928197,0.3333333333333333
707853,31542,0.26666666666666666
707853,1392276,0.3333333333333333
707853,1461472,0.3333333333333333
765875,1418955,0.3333333333333333
765875,1395942,0.3333333333333333
765875,1395936,0.3333333333333333
765875,1928197,0.3333333333333333
1381661,2696,0.26666666666666666
1381661,144809,0.26666666666666666
1381661,1359965,0.3333333333333333
1381661,78805,0.19999999999999998
1381661,302476,0.3333333333333333
1381661,710787,0.3333333333333333
1381661,1396823,0.3333333333333333
1381661,1566356,0.3333333333333333
1381661,1759272,0.3333333333333333
1381661,1837798,0.3333333333333333
1381661,2067320,0.3333333333333333
1392276,1461472,0.3333333333333333
1395936,1418955,0.3333333333333333
1395936,1395942,0.3333333333333333
1395936,1928197,0.3333333333333333
1395942,212715,0.3333333333333333
1395942,1418955,0.3333333333333333
1395942,83761,0.26666666666666666
1395942,453903,0.3333333333333333
1395942,764606,0.3333333333333333
1395942,1928197,0.3333333333333333
1418955,89307,0.26666666666666666
1418955,1373551,0.3333333333333333
1418955,569131,0.26666666666666666
1418955,1379458,0.3333333333333333
1418955,1379460,0.3333333333333333
1418955,1685489,0.3333333333333333
1418955,1928197,0.3333333333333333
75438,29595,0.26666666666666666
75438,1000695,0.3333333333333333
75438,1359965,0.26666666666666666
75438,84727,0.26666666666666666
75438,89307,0.3333333333333333
75438,138640,0.3333333333333333
75438,163337,0.3333333333333333
75438,196662,0.3333333333333333
75438,471767,0.3333333333333333
75438,1001383,0.26666666666666666
75438,1129311,0.26666666666666666
75438,1361701,0.26666666666666666
75438,1394499,0.26666666666666666
75438,1395989,0.3333333333333333
75438,1396674,0.26666666666666666
75438,1537296,0.26666666666666666
84727,32358,0.26666666666666666
84727,1000695,0.26666666666666666
84727,83214,0.26666666666666666
84727,33417,0.3333333333333333
84727,353461,0.3333333333333333
84727,676362,0.26666666666666666
84727,875058,0.26666666666666666
84727,1144251,0.3333333333333333
84727,1334499,0.26666666666666666
84727,1341460,0.3333333333333333
84727,1390295,0.19999999999999998
84727,1390631,0.26666666666666666
84727,1390638,0.26666666666666666
84727,1393148,0.26666666666666666
84727,1395989,0.26666666666666666
84727,1536100,0.26666666666666666
84727,1685922,0.19999999999999998
138640,141850,0.3333333333333333
138640,11989,0.3333333333333333
138640,31542,0.26666666666666666
138640,83214,0.6666666666666666
138640,1394499,0.26666666666666666
138640,214113,0.26666666666666666
138640,127624,0.26666666666666666
138640,83570,0.3333333333333333
138640,196662,0.3333333333333333
138640,337300,0.26666666666666666
138640,471767,0.3333333333333333
138640,1001383,0.26666666666666666
138640,1263155,0.26666666666666666
138640,1339936,0.26666666666666666
138640,1348969,0.26666666666666666
138640,1361701,0.26666666666666666
138640,1497100,0.26666666666666666
138640,1537296,0.26666666666666666
138640,1847937,0.26666666666666666
138640,1886324,0.26666666666666666
471767,83214,0.3333333333333333
471767,1394499,0.26666666666666666
471767,1001383,0.26666666666666666
471767,1361701,0.26666666666666666
471767,1537296,0.26666666666666666
940362,89307,0.3333333333333333
940362,1626863,0.19999999999999998
940362,86071,0.3333333333333333
940362,1850978,0.19999999999999998
940362,2038328,0.19999999999999998
1001383,1394499,0.3333333333333333
1001383,1361701,0.3333333333333333
1001383,1537296,0.3333333333333333
1361701,306977,0.26666666666666666
1361701,1394499,0.3333333333333333
1361701,1537296,0.3333333333333333
1394499,8069,0.3333333333333333
1394499,89369,0.26666666666666666
1394499,571834,0.3333333333333333
1394499,128736,0.26666666666666666
1394499,1362827,0.3333333333333333
1394499,1351804,0.3333333333333333
1394499,1676954,0.3333333333333333
1394499,83214,0.26666666666666666
1394499,81174,0.3333333333333333
1394499,352683,0.3333333333333333
1394499,707842,0.3333333333333333
1394499,964526,0.3333333333333333
1394499,1004953,0.3333333333333333
1394499,1027372,0.3333333333333333
1394499,1143597,0.3333333333333333
1394499,1283900,0.19999999999999998
1394499,1335320,0.3333333333333333
1394499,1347541,0.3333333333333333
1394499,1354596,0.3333333333333333
1394499,1358754,0.3333333333333333
1394499,1358765,0.3333333333333333
1394499,1375591,0.3333333333333333
1394499,1382159,0.3333333333333333
1394499,1393160,0.3333333333333333
1394499,315564,0.3333333333333333
1394499,1411540,0.3333333333333333
1394499,1527241,0.3333333333333333
1394499,1537296,0.3333333333333333
1394499,1722027,0.3333333333333333
1394499,1763880,0.3333333333333333
1394499,1790495,0.3333333333333333
1394499,1838145,0.3333333333333333
1394499,2066797,0.3333333333333333
1394499,2091556,0.3333333333333333
1394499,2150544,0.3333333333333333
1537296,1830933,0.3333333333333333
1537296,84995,0.26666666666666666
1537296,318304,0.19999999999999998
1537296,472240,0.3333333333333333
1537296,1348090,0.3333333333333333
1626863,678032,0.3333333333333333
1626863,1626805,0.3333333333333333
1345796,1442147,0.3333333333333333
141850,32358,0.26666666666666666
141850,63373,0.26666666666666666
141850,66629,0.26666666666666666
141850,78577,0.3333333333333333
141850,83214,0.6666666666666666
141850,86439,0.3333333333333333
141850,108744,0.26666666666666666
141850,122840,0.26666666666666666
141850,279651,0.3333333333333333
141850,349638,0.3333333333333333
141850,660416,0.3333333333333333
141850,671135,0.3333333333333333
141850,703841,0.26666666666666666
141850,811839,0.3333333333333333
141850,894635,0.26666666666666666
141850,1356440,0.3333333333333333
141850,1359697,0.3333333333333333
141850,1362336,0.3333333333333333
141850,1376923,0.3333333333333333
141850,1419848,0.3333333333333333
141850,1791617,0.3333333333333333
141850,1802017,0.3333333333333333
32358,8069,0.26666666666666666
32358,28946,0.3333333333333333
32358,31542,0.3333333333333333
32358,12642,0.26666666666666666
32358,60552,0.3333333333333333
32358,68655,0.26666666666666666
32358,89848,0.26666666666666666
32358,229320,0.26666666666666666
32358,268211,0.3333333333333333
32358,319220,0.26666666666666666
32358,343014,0.3333333333333333
32358,346945,0.3333333333333333
32358,381091,0.26666666666666666
32358,453941,0.26666666666666666
32358,571834,0.3333333333333333
32358,667573,0.3333333333333333
32358,823214,0.26666666666666666
32358,1269413,0.26666666666666666
32358,1335229,0.26666666666666666
32358,1356726,0.26666666666666666
32358,1382530,0.26666666666666666
32358,1394021,0.26666666666666666
32358,1417989,0.26666666666666666
32358,1418051,0.26666666666666666
32358,1418104,0.26666666666666666
32358,1442467,0.26666666666666666
32358,1448679,0.26666666666666666
32358,1456395,0.26666666666666666
32358,1468906,0.26666666666666666
32358,1537996,0.26666666666666666
32358,1835312,0.26666666666666666
32358,1882835,0.26666666666666666
32358,1916016,0.26666666666666666
32358,2075742,0.26666666666666666
63373,86439,0.26666666666666666
63373,108744,0.3333333333333333
63373,1728176,0.19999999999999998
66629,703841,0.3333333333333333
66629,279651,0.26666666666666666
66629,86439,0.26666666666666666
66629,122840,0.3333333333333333
66629,660416,0.26666666666666666
66629,894635,0.19999999999999998
78577,811839,0.3333333333333333
78577,1359697,0.3333333333333333
78577,1356440,0.3333333333333333
78577,1362336,0.3333333333333333
78577,1376923,0.3333333333333333
78577,1419848,0.3333333333333333
78577,1791617,0.3333333333333333
78577,1802017,0.3333333333333333
83214,8069,0.26666666666666666
83214,11989,0.3333333333333333
83214,31542,0.26666666666666666
83214,74564,0.3333333333333333
83214,89369,0.3333333333333333
83214,571834,0.26666666666666666
83214,1000695,0.4666666666666666
83214,1368021,0.3333333333333333
83214,1351804,0.26666666666666666
83214,1129311,0.3333333333333333
83214,1355680,0.26666666666666666
83214,79473,0.26666666666666666
83214,1392524,0.26666666666666666
83214,1676954,0.26666666666666666
83214,12291,0.3333333333333333
83214,12642,0.26666666666666666
83214,33417,0.4666666666666666
83214,47531,0.26666666666666666
83214,48080,0.26666666666666666
83214,63658,0.26666666666666666
83214,79622,0.26666666666666666
83214,81096,0.9333333333333333
83214,81174,0.26666666666666666
83214,83721,0.13333333333333333
83214,109364,0.19999999999999998
83214,198788,0.26666666666666666
83214,214113,0.26666666666666666
83214,239406,0.19999999999999998
83214,277588,0.26666666666666666
83214,286419,0.3333333333333333
83214,287421,0.26666666666666666
83214,295740,0.26666666666666666
83214,349433,0.4666666666666666
83214,351035,0.3333333333333333
83214,352683,0.26666666666666666
83214,353461,0.26666666666666666
83214,371195,0.26666666666666666
83214,550297,0.3333333333333333
83214,569686,0.26666666666666666
83214,707842,0.26666666666666666
83214,811400,0.3333333333333333
83214,875058,0.3333333333333333
83214,964526,0.26666666666666666
83214,1004953,0.26666666666666666
83214,1027372,0.26666666666666666
83214,1143597,0.26666666666666666
83214,1144251,0.26666666666666666
83214,1283900,0.26666666666666666
83214,1335320,0.26666666666666666
83214,1341460,0.26666666666666666
83214,1344282,0.26666666666666666
83214,1347541,0.26666666666666666
83214,1354596,0.26666666666666666
83214,1358362,0.26666666666666666
83214,1358754,0.26666666666666666
83214,1358765,0.26666666666666666
83214,1375591,0.26666666666666666
83214,1382159,0.26666666666666666
83214,1393148,0.3333333333333333
83214,1393160,0.26666666666666666
83214,1394473,0.26666666666666666
83214,1411540,0.26666666666666666
83214,1413210,0.26666666666666666
83214,1418104,0.26666666666666666
83214,1466570,0.26666666666666666
83214,1497100,0.26666666666666666
83214,1527241,0.26666666666666666
83214,1536589,0.26666666666666666
83214,1565805,0.26666666666666666
83214,1623126,0.3333333333333333
83214,1722027,0.26666666666666666
83214,1763880,0.26666666666666666
83214,1789628,0.3333333333333333
83214,1790495,0.26666666666666666
83214,1838145,0.26666666666666666
83214,1886324,0.26666666666666666
83214,2066797,0.26666666666666666
83214,2068183,0.26666666666666666
83214,2079375,0.26666666666666666
83214,2091556,0.26666666666666666
83214,2145324,0.3333333333333333
83214,2147553,0.3333333333333333
83214,2149478,0.26666666666666666
83214,2149638,0.3333333333333333
83214,2150544,0.26666666666666666
86439,78620,0.13333333333333333
86439,823214,0.26666666666666666
86439,1623372,0.13333333333333333
86439,592179,0.26666666666666666
86439,173612,0.13333333333333333
86439,703841,0.26666666666666666
86439,349433,0.3333333333333333
86439,279651,0.3333333333333333
86439,575219,0.26666666666666666
86439,99907,0.26666666666666666
86439,122840,0.26666666666666666
86439,331267,0.13333333333333333
86439,457475,0.3333333333333333
86439,651132,0.13333333333333333
86439,660416,0.3333333333333333
86439,663663,0.13333333333333333
86439,894635,0.26666666666666666
86439,1344483,0.26666666666666666
86439,1347094,0.13333333333333333
